Date,Year,Month,Day,Open Price,Low Price,High Price,AVG Price,Close Price,Volume
2022-01-31,2022,January,31,138.86,138.47,143.15,140.81,142.93,6020692
2022-02-01,2022,February,1,142.95,142.25,144.69,143.47,144.46,4245253
2022-02-02,2022,February,2,144.43,141.38,144.59,142.985,142.61,6362431
2022-02-03,2022,February,3,142.61,139.25,142.63,140.94,140.04,7527727
2022-02-04,2022,February,4,140.02,139.53,143.19,141.36,142.02,5853552
2022-02-05,2022,February,5,142.02,142.02,142.02,142.02,142.02,697681
2022-02-07,2022,February,7,143.39,141.61,144.09,142.85000000000002,142.48,6281989
2022-02-08,2022,February,8,142.51,140.74,142.89,141.815,142.48,8500573
2022-02-09,2022,February,9,142.48,142.47,147.36,144.91500000000002,147.28,10986306
2022-02-10,2022,February,10,147.26,147.23,157.5,152.365,152.17,31464311
